label,file_name,sample,binary_label,is_c4,consistency_score_file_mean,consistency_score_file_median,consistency_score_file_min,consistency_score_file_q10,consistency_score_file_q25,consistency_score_file_q75,consistency_score_file_std,entropy_normalized,failure_sensitive_score,high_density_score_0_8,high_low_gap_0_6_0_2,high_low_gap_0_6_0_3,high_low_gap_0_6_0_4,high_low_gap_0_7_0_2,high_low_gap_0_7_0_3,high_low_gap_0_7_0_4,high_low_gap_0_7_0_5,high_low_gap_0_8_0_2,high_low_gap_0_8_0_3,high_low_gap_0_8_0_4,high_low_gap_0_8_0_5,high_low_gap_0_9_0_3,high_low_gap_0_9_0_4,high_low_gap_0_9_0_5,high_low_half_penalty_0_6_0_2,high_low_half_penalty_0_6_0_3,high_low_half_penalty_0_6_0_4,high_low_half_penalty_0_7_0_2,high_low_half_penalty_0_7_0_3,high_low_half_penalty_0_7_0_4,high_low_half_penalty_0_7_0_5,high_low_half_penalty_0_8_0_2,high_low_half_penalty_0_8_0_3,high_low_half_penalty_0_8_0_4,high_low_half_penalty_0_8_0_5,high_low_half_penalty_0_9_0_3,high_low_half_penalty_0_9_0_4,high_low_half_penalty_0_9_0_5,high_score_rate_0_1,high_score_rate_0_2,high_score_rate_0_3,high_score_rate_0_4,high_score_rate_0_5,high_score_rate_0_6,high_score_rate_0_7,high_score_rate_0_8,high_score_rate_0_9,low_score_rate_0_1,low_score_rate_0_2,low_score_rate_0_3,low_score_rate_0_4,low_score_rate_0_5,low_score_rate_0_6,low_score_rate_0_7,low_score_rate_0_8,low_score_rate_0_9,low_tail_penalty_score,mean_minus_std_score,num_outputs,num_turns,worst_score
c0,ChatDev_ProgramDev2_GPT4o_26_scored.json,ChatDev_ProgramDev2_GPT4o_26,c0,0,0.6639646539710867,0.7502762887261498,7.194133030325383e-09,0.05999954047517164,0.5179550178192046,0.9756137454876501,0.35046570572683516,0.8085465990227773,0.4647752599380006,0.28455628027332286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.3571428571428572,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.07142857142857145,0.5357142857142858,0.5357142857142858,0.5357142857142858,0.5357142857142858,0.5357142857142858,0.5357142857142858,0.5,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.2857142857142857,0.25,0.25,0.2142857142857143,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.5714285714285714,0.6428571428571429,0.4496789396853724,0.31349894824425156,123,14,7.194133030325383e-09
c0,ChatDev_ProgramDev2_GPT4o_28_scored.json,ChatDev_ProgramDev2_GPT4o_28,c0,0,0.7624666829014722,0.6873793042962255,0.24986191582419404,0.6224582675596475,0.6224591291503235,0.9922526523155094,0.21879169169725327,0.5660470234199638,0.6086852527782888,0.35190769980067954,0.9230769230769231,0.8461538461538463,0.8461538461538463,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.9230769230769231,0.8846153846153847,0.8846153846153847,0.46153846153846156,0.42307692307692313,0.42307692307692313,0.42307692307692313,0.46153846153846156,0.42307692307692313,0.42307692307692313,0.42307692307692313,0.34615384615384615,0.34615384615384615,0.34615384615384615,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.7624666829014722,0.5436749912042189,92,13,0.24986191582419404
c0,ChatDev_ProgramDev2_GPT4o_29_scored.json,ChatDev_ProgramDev2_GPT4o_29,c0,0,0.5641184601754589,0.5961849089048818,0.13949393860084178,0.22920234132479367,0.35322304420646006,0.7569880553388681,0.271241837864838,0.8639275763279329,0.4367311037030737,0.08058835145363698,0.4285714285714286,0.2857142857142857,0.07142857142857145,0.2857142857142857,0.14285714285714288,-0.0714285714285714,-0.0714285714285714,0.07142857142857142,-0.07142857142857142,-0.2857142857142857,-0.2857142857142857,-0.07142857142857142,-0.2857142857142857,-0.2857142857142857,0.4642857142857143,0.39285714285714285,0.2857142857142857,0.32142857142857145,0.25,0.14285714285714288,0.14285714285714288,0.10714285714285714,0.03571428571428571,-0.07142857142857142,-0.07142857142857142,0.03571428571428571,-0.07142857142857142,-0.07142857142857142,1.0,0.9285714285714286,0.7857142857142857,0.5714285714285714,0.5714285714285714,0.5,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.5,0.6428571428571429,0.8571428571428571,0.8571428571428571,0.49268988874688746,0.29287662231062084,143,14,0.13949393860084178
c0,ChatDev_ProgramDev2_GPT4o_2_scored.json,ChatDev_ProgramDev2_GPT4o_2,c0,0,0.6397032739366719,0.6974341586125401,5.602796437537268e-09,0.09999725223896772,0.5413594193184382,0.8516645357206789,0.3176131107698393,0.8549912206176892,0.4477922934365092,0.18277236398190624,0.5714285714285714,0.5714285714285714,0.5,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.6428571428571429,0.6428571428571429,0.6071428571428572,0.4285714285714286,0.4285714285714286,0.39285714285714285,0.39285714285714285,0.21428571428571427,0.21428571428571427,0.17857142857142855,0.17857142857142855,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.5,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.5,0.7142857142857143,0.7857142857142857,0.4968461310795291,0.32209016316683264,123,14,5.602796437537268e-09
c0,ChatDev_ProgramDev2_GPT4o_34_scored.json,ChatDev_ProgramDev2_GPT4o_34,c0,0,0.5801281188067192,0.4999992782949247,0.0833540638740048,0.2667081902344121,0.3775403487974628,0.8327184699212934,0.2935411699659416,0.9061046786569098,0.43109590232690487,0.1785009596328367,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.07692307692307693,-0.1538461538461538,0.23076923076923078,0.15384615384615385,0.0,-0.23076923076923073,0.07692307692307693,-0.07692307692307693,-0.30769230769230765,0.34615384615384615,0.3076923076923077,0.23076923076923078,0.34615384615384615,0.3076923076923077,0.23076923076923078,0.11538461538461542,0.2692307692307693,0.23076923076923078,0.15384615384615385,0.03846153846153849,0.15384615384615385,0.07692307692307693,-0.038461538461538436,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.5032050418836422,0.2865869488407776,101,13,0.0833540638740048
c0,ChatDev_ProgramDev2_GPT4o_4_scored.json,ChatDev_ProgramDev2_GPT4o_4,c0,0,0.6146011057035936,0.59339551317708,0.2861177426595812,0.3810664768493793,0.46144335445582374,0.7332243722810591,0.2104032738986106,0.8286967871818546,0.5160560967903899,0.13170023693648433,0.5,0.4285714285714286,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.14285714285714285,-0.07142857142857145,0.21428571428571427,0.14285714285714285,0.07142857142857142,-0.14285714285714288,0.07142857142857142,0.0,-0.2142857142857143,0.5,0.4642857142857143,0.4285714285714286,0.2857142857142857,0.25,0.21428571428571427,0.10714285714285712,0.21428571428571427,0.17857142857142855,0.14285714285714285,0.0357142857142857,0.10714285714285714,0.07142857142857142,-0.035714285714285726,1.0,1.0,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.5,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.0,0.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.5,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.6146011057035936,0.40419783180498303,108,14,0.2861177426595812
c0,ChatDev_ProgramDev2_GPT4o_50_scored.json,ChatDev_ProgramDev2_GPT4o_50,c0,0,0.5778532712092139,0.543319900025638,0.24523913225188423,0.25344552750792915,0.3097536993394495,0.7930574178511893,0.27787561626615115,0.8286967871818544,0.478069029522015,0.16510093463120398,0.42857142857142855,0.21428571428571427,0.0714285714285714,0.35714285714285715,0.14285714285714288,0.0,-0.14285714285714285,0.2857142857142857,0.07142857142857142,-0.07142857142857145,-0.2142857142857143,0.0,-0.14285714285714288,-0.2857142857142857,0.42857142857142855,0.3214285714285714,0.24999999999999997,0.35714285714285715,0.25,0.17857142857142858,0.10714285714285715,0.2857142857142857,0.17857142857142855,0.10714285714285712,0.0357142857142857,0.10714285714285714,0.0357142857142857,-0.035714285714285726,1.0,1.0,0.7857142857142857,0.6428571428571429,0.5,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.0,0.0,0.21428571428571427,0.35714285714285715,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.5778532712092139,0.2999776549430628,135,14,0.24523913225188423
c0,ChatDev_ProgramDev2_GPT4o_74_scored.json,ChatDev_ProgramDev2_GPT4o_74,c0,0,0.6268749248955424,0.701477552207125,9.094808437765229e-10,0.07790074712396616,0.2427508756322917,0.9999019222915319,0.37484130090057016,0.8839297342362052,0.4388124476997239,0.2742577796417998,0.4375,0.3125,0.3125,0.3125,0.1875,0.1875,0.125,0.25,0.125,0.125,0.0625,0.125,0.125,0.0625,0.53125,0.46875,0.46875,0.40625,0.34375,0.34375,0.3125,0.34375,0.28125,0.28125,0.25,0.28125,0.28125,0.25,0.875,0.8125,0.6875,0.6875,0.625,0.625,0.5,0.4375,0.4375,0.125,0.1875,0.3125,0.3125,0.375,0.375,0.5,0.5625,0.5625,0.4393749248955424,0.25203362399497226,133,16,9.094808437765229e-10
c0,ChatDev_ProgramDev2_GPT4o_90_scored.json,ChatDev_ProgramDev2_GPT4o_90,c0,0,0.6503606768692157,0.6951902080201451,0.11691991688734671,0.35130393886987327,0.4258765655809931,0.8443658545238696,0.2634403476026654,0.9061046786569098,0.490328448874655,0.20011097749822024,0.5384615384615385,0.5384615384615385,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,-0.07692307692307693,0.576923076923077,0.576923076923077,0.5384615384615385,0.34615384615384615,0.34615384615384615,0.3076923076923077,0.23076923076923078,0.2692307692307693,0.2692307692307693,0.23076923076923078,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.07692307692307693,1.0,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.6153846153846154,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.5734375999461387,0.38692032926655034,117,13,0.11691991688734671
c0,ChatDev_ProgramDev2_GPT4o_99_scored.json,ChatDev_ProgramDev2_GPT4o_99,c0,0,0.679030501863467,0.7527113164979975,0.09534947042092046,0.1799467609211154,0.44314125709216756,0.9591637133633244,0.30491914183107094,0.8862106770924658,0.503926192430703,0.3055637258385602,0.5,0.5,0.4,0.4,0.4,0.30000000000000004,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.2,0.10000000000000003,0.19999999999999998,0.09999999999999998,0.0,0.5750000000000001,0.5750000000000001,0.525,0.47500000000000003,0.47500000000000003,0.42500000000000004,0.37500000000000006,0.375,0.375,0.325,0.275,0.27499999999999997,0.22499999999999998,0.175,0.95,0.85,0.85,0.75,0.65,0.65,0.55,0.45,0.35,0.05,0.15,0.15,0.25,0.35,0.35,0.45,0.55,0.65,0.529030501863467,0.3741113600323961,194,20,0.09534947042092046
c0,ChatDev_ProgramDev2_GPT4o_9_scored.json,ChatDev_ProgramDev2_GPT4o_9,c0,0,0.6417977890570926,0.645672521129556,0.1564968676072146,0.2752003836131934,0.4390918274622016,0.9667691926173759,0.28751842709720604,0.9285249215482251,0.4962075126221292,0.2292134960918188,0.5,0.42857142857142855,0.3571428571428571,0.3571428571428571,0.2857142857142857,0.21428571428571427,0.0,0.2857142857142857,0.2142857142857143,0.14285714285714288,-0.0714285714285714,0.14285714285714285,0.07142857142857142,-0.14285714285714285,0.5357142857142857,0.5,0.46428571428571425,0.39285714285714285,0.3571428571428571,0.3214285714285714,0.21428571428571427,0.32142857142857145,0.2857142857142857,0.25,0.14285714285714288,0.21428571428571427,0.17857142857142855,0.07142857142857142,1.0,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.5703692176285212,0.3542793619598866,131,14,0.1564968676072146
c0,ChatDev_ProgramDev_GPT4o_0_scored.json,ChatDev_ProgramDev_GPT4o_0,c0,0,0.7349237167905742,0.8365656726898631,0.249999423647082,0.2942407188501341,0.6356006538499582,0.9853434421773181,0.26842681519407635,0.6276102678769989,0.5894464288475265,0.39572815519492455,0.7692307692307693,0.6153846153846154,0.5384615384615385,0.6153846153846154,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.3846153846153846,0.30769230769230765,0.30769230769230765,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.7692307692307693,0.6923076923076923,0.6538461538461539,0.6153846153846154,0.5384615384615385,0.5,0.5,0.5384615384615384,0.4615384615384615,0.423076923076923,0.423076923076923,0.23076923076923078,0.19230769230769232,0.19230769230769232,1.0,1.0,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.5384615384615384,0.3076923076923077,0.0,0.0,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.6923076923076923,0.7349237167905742,0.46649690159649787,149,13,0.249999423647082
