label,binary_label,is_positive,file_name,raw_labels,consistency_score_file_mean,consistency_score_file_median,consistency_score_file_min,consistency_score_file_max,consistency_score_file_std,consistency_score_file_q10,consistency_score_file_q25,consistency_score_file_q75,consistency_score_file_iqr,low_score_rate_0_2,low_score_rate_0_5,high_score_rate_0_8,high_low_ratio_0_8_over_0_2,high_low_ratio_0_8_over_0_2_smoothed,worst_score,mean_minus_std_score,failure_sensitive_score,low_tail_penalty_score,high_low_gap_0_8_0_2,strict_high_low_gap_0_9_0_5,high_density_score_0_8,entropy_normalized,worst_turn,num_turns,num_roles,num_phases,high_score_rate_0_1,low_score_rate_0_1,high_score_rate_0_2,high_score_rate_0_3,low_score_rate_0_3,high_score_rate_0_4,low_score_rate_0_4,high_score_rate_0_5,high_score_rate_0_6,low_score_rate_0_6,high_score_rate_0_7,low_score_rate_0_7,low_score_rate_0_8,high_score_rate_0_9,low_score_rate_0_9,high_low_gap_0_6_0_2,high_low_half_penalty_0_6_0_2,high_low_gap_0_6_0_3,high_low_half_penalty_0_6_0_3,high_low_gap_0_6_0_4,high_low_half_penalty_0_6_0_4,high_low_gap_0_7_0_2,high_low_half_penalty_0_7_0_2,high_low_gap_0_7_0_3,high_low_half_penalty_0_7_0_3,high_low_gap_0_7_0_4,high_low_half_penalty_0_7_0_4,high_low_gap_0_7_0_5,high_low_half_penalty_0_7_0_5,high_low_half_penalty_0_8_0_2,high_low_gap_0_8_0_3,high_low_half_penalty_0_8_0_3,high_low_gap_0_8_0_4,high_low_half_penalty_0_8_0_4,high_low_gap_0_8_0_5,high_low_half_penalty_0_8_0_5,high_low_gap_0_9_0_3,high_low_half_penalty_0_9_0_3,high_low_gap_0_9_0_4,high_low_half_penalty_0_9_0_4,high_low_gap_0_9_0_5,high_low_half_penalty_0_9_0_5,c2_max_low_run,c2_low_turn_avg_output_items,c2_low_turn_count,c2_low05_rate,c2_coding_low05_rate,c2_reviewmod_low05_rate,c2_programmer_low05_rate,c2_score_std,c2_num_turns,c2_repetition_symptom_score,c0_vs_c2_lda_top_3_score,c0_vs_c2_lda_top_5_score,c0_vs_c2_lda_top_8_score,c0_vs_c2_lda_top_12_score,c0_vs_c2_lda_top_20_score,c0_vs_c2_lda_top_30_score,c0_vs_c2_lda_top_50_score,c0_vs_c2_lda_top_74_score
c0,c0,0,ChatDev_ProgramDev2_GPT4o_26_scored.json,0.0,0.7568285714285714,0.7351,0.0,1.0,0.2587674201964035,0.60078,0.67105,1.0,0.32894999999999996,0.07142857142857142,0.07142857142857142,0.42857142857142855,6.0,3.5,0.0,0.49806115123216793,0.5297799999999999,0.6854,0.3571428571428571,0.2857142857142857,0.3243551020408163,0.6854961538589506,3.0,14.0,5.0,8.0,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.35714285714285715,0.6428571428571429,0.7857142857142857,0.8214285714285714,0.7857142857142857,0.8214285714285714,0.7857142857142857,0.8214285714285714,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.6785714285714286,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,1.0,1.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.2587674201964035,14.0,0.04220590162697997,0.12166963719004528,0.1569899075588601,-0.21544886669785426,-0.24897552850338134,-0.31163612060448614,-0.46987208736231384,-0.475726555984453,-0.5243790449863993
c0,c0,0,ChatDev_ProgramDev2_GPT4o_28_scored.json,0.0,0.6814769230769231,0.7128,0.0,1.0,0.33641434651985147,0.1128000000000001,0.5652,1.0,0.43479999999999996,0.15384615384615385,0.15384615384615385,0.38461538461538464,2.5,2.0,0.0,0.3450625765570716,0.47703384615384614,0.5276307692307692,0.23076923076923078,0.23076923076923078,0.26210650887573966,0.8115296644839503,2.0,13.0,5.0,8.0,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.6923076923076923,0.3076923076923077,0.5384615384615384,0.46153846153846156,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.5384615384615384,0.6153846153846154,0.5384615384615384,0.6153846153846154,0.5384615384615384,0.6153846153846154,0.3846153846153846,0.4615384615384615,0.3846153846153846,0.4615384615384615,0.3846153846153846,0.4615384615384615,0.3846153846153846,0.4615384615384615,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.3076923076923077,2.0,1.0,2.0,0.15384615384615385,0.0,0.0,0.0,0.33641434651985147,13.0,0.47979544367101934,-0.11499572983452926,-0.10868877991202527,-0.006314133060997054,-0.016461436815543698,0.10866845762850755,-0.019904409637326592,0.017097448352103875,0.11396197664942344
c0,c0,0,ChatDev_ProgramDev2_GPT4o_29_scored.json,0.0,0.7572142857142857,0.729,0.1511,1.0,0.2302146912810576,0.58124,0.65215,1.0,0.34785,0.07142857142857142,0.07142857142857142,0.35714285714285715,5.0,3.0,0.1511,0.5269995944332282,0.57538,0.6857857142857143,0.2857142857142857,0.2857142857142857,0.2704336734693878,0.6780646784916197,2.0,14.0,5.0,8.0,1.0,0.0,0.9285714285714286,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.7857142857142857,0.8214285714285714,0.7857142857142857,0.8214285714285714,0.7857142857142857,0.8214285714285714,0.5,0.5357142857142857,0.5,0.5357142857142857,0.5,0.5357142857142857,0.5,0.5357142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,1.0,1.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.2302146912810576,14.0,-0.04674801643720084,-0.012097744171670755,-0.025162362281335567,0.028246642617837353,-0.007596288017981871,-0.007014295303891341,-0.0006015426747022767,0.04121928224186307,0.002275382824341781
c0,c0,0,ChatDev_ProgramDev2_GPT4o_2_scored.json,0.0,0.7545071428571428,0.75865,0.0,1.0,0.25942597200160894,0.61056,0.6409750000000001,1.0,0.3590249999999999,0.07142857142857142,0.07142857142857142,0.42857142857142855,6.0,3.5,0.0,0.4950811708555339,0.5281549999999999,0.6830785714285714,0.3571428571428571,0.2857142857142857,0.32336020408163263,0.5580863559661718,3.0,14.0,5.0,8.0,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.07142857142857142,0.6428571428571429,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.6428571428571429,0.8571428571428572,0.8928571428571429,0.8571428571428572,0.8928571428571429,0.8571428571428572,0.8928571428571429,0.5714285714285715,0.6071428571428572,0.5714285714285715,0.6071428571428572,0.5714285714285715,0.6071428571428572,0.5714285714285715,0.6071428571428572,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,1.0,1.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.25942597200160894,14.0,0.0442575711362219,0.12166963719004528,0.1569899075588601,0.063978041430298,0.041377877853331885,0.04070845214833401,-0.026890564381294484,-0.11329159245727094,-0.1385482911650279
c0,c0,0,ChatDev_ProgramDev2_GPT4o_34_scored.json,0.0,0.7410230769230769,0.7741,0.0,1.0,0.2764576950633918,0.53704,0.5857,1.0,0.4143,0.07692307692307693,0.07692307692307693,0.38461538461538464,5.0,3.0,0.0,0.4645653818596851,0.5187161538461538,0.6640999999999999,0.3076923076923077,0.3076923076923077,0.28500887573964495,0.7865210220866901,3.0,13.0,5.0,8.0,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.6923076923076923,0.3076923076923077,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.5384615384615385,0.576923076923077,0.5384615384615385,0.576923076923077,0.5384615384615385,0.576923076923077,0.5384615384615385,0.576923076923077,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.3076923076923077,0.34615384615384615,1.0,1.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.2764576950633918,13.0,-0.057698098925490125,0.029061450093472718,0.03465720417822718,-0.041476429290517106,-0.07964971644230784,0.09033418481598295,0.03906680000953058,-0.16473886985105657,-0.148866329490916
c0,c0,0,ChatDev_ProgramDev2_GPT4o_4_scored.json,0.0,0.6930999999999999,0.72105,0.1511,1.0,0.2629109382064037,0.30362,0.592225,0.938375,0.34614999999999996,0.14285714285714285,0.14285714285714285,0.2857142857142857,2.0,1.6666666666666667,0.1511,0.43018906179359623,0.5305,0.550242857142857,0.14285714285714285,0.14285714285714285,0.1980285714285714,0.7934659980357759,2.0,14.0,4.0,7.0,1.0,0.0,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.42857142857142855,0.5,0.42857142857142855,0.5,0.42857142857142855,0.5,0.42857142857142855,0.5,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,1.0,2.5,2.0,0.14285714285714285,0.0,0.0,0.16666666666666666,0.2629109382064037,14.0,0.16082321104203598,-0.5323272922481532,-0.5858798593087419,-0.8158533384634341,-0.8443554678583128,-0.9386446639081225,-0.9653402098327281,-0.9810718833495151,-0.9671816688871369
c0,c0,0,ChatDev_ProgramDev2_GPT4o_50_scored.json,0.0,0.7760714285714285,0.72965,0.4654,1.0,0.18024385239594334,0.59702,0.633775,1.0,0.366225,0.0,0.07142857142857142,0.35714285714285715,,6.0,0.4654,0.5958275761754852,0.6828699999999999,0.7760714285714285,0.35714285714285715,0.2857142857142857,0.2771683673469388,0.6165394559097064,3.0,14.0,5.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9285714285714286,0.8571428571428571,0.14285714285714285,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5714285714285715,0.6071428571428572,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.32142857142857145,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.32142857142857145,1.0,1.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.18024385239594334,14.0,-0.20242847419533055,0.1216696371900454,0.10794462294532746,-0.004404061023859748,0.037636677777774026,0.16165555431211606,0.07832642262086745,0.13739757326558208,0.18549824127386752
c0,c0,0,ChatDev_ProgramDev2_GPT4o_74_scored.json,0.0,0.75081875,0.74675,0.0,1.0,0.251229168834826,0.5426,0.685575,1.0,0.31442499999999995,0.0625,0.125,0.375,6.0,3.5,0.0,0.499589581165174,0.525573125,0.68831875,0.3125,0.1875,0.28155703125,0.6592103629737157,4.0,16.0,5.0,9.0,0.9375,0.0625,0.9375,0.9375,0.0625,0.9375,0.0625,0.875,0.875,0.125,0.625,0.375,0.625,0.3125,0.6875,0.8125,0.84375,0.8125,0.84375,0.8125,0.84375,0.5625,0.59375,0.5625,0.59375,0.5625,0.59375,0.5,0.5625,0.34375,0.3125,0.34375,0.3125,0.34375,0.25,0.3125,0.25,0.28125,0.25,0.28125,0.1875,0.25,2.0,1.0,2.0,0.125,0.0,0.0,0.0,0.251229168834826,16.0,0.6794575502240658,0.29075980919202316,0.28247232029259367,0.21047853347188644,0.1719492490995252,0.061711083180466815,-0.14149844722552748,-0.1450871521344274,-0.20659662050422054
c0,c0,0,ChatDev_ProgramDev2_GPT4o_90_scored.json,0.0,0.7839153846153846,0.7452,0.475,1.0,0.1826197809074861,0.6016600000000001,0.6465,1.0,0.35350000000000004,0.0,0.07692307692307693,0.38461538461538464,,6.0,0.475,0.6012956037078985,0.6912407692307692,0.7839153846153846,0.38461538461538464,0.3076923076923077,0.3015059171597633,0.6289965156668471,4.0,13.0,5.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9230769230769231,0.8461538461538461,0.15384615384615385,0.5384615384615384,0.46153846153846156,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.4615384615384615,0.5,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.34615384615384615,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.34615384615384615,1.0,17.0,1.0,0.07692307692307693,0.0,0.3333333333333333,0.2,0.1826197809074861,13.0,1.3663195476779488,0.1731186300214747,0.1780031882684797,0.5252038458329066,0.5828633408676724,0.6033016240443809,0.6568990431712702,0.5800399976941055,0.5281312207696007
c0,c0,0,ChatDev_ProgramDev2_GPT4o_99_scored.json,0.0,0.66697,0.6695500000000001,0.1511,1.0,0.21753553295956043,0.38959,0.56185,0.7331000000000001,0.17125000000000012,0.05,0.15,0.2,4.0,2.5,0.1511,0.44943446704043954,0.5122089999999999,0.6169699999999999,0.15000000000000002,0.05000000000000002,0.13339399999999998,0.8593986388433457,2.0,20.0,4.0,8.0,1.0,0.0,0.95,0.95,0.05,0.85,0.15,0.85,0.65,0.35,0.45,0.55,0.8,0.2,0.8,0.6,0.625,0.6,0.625,0.5,0.5750000000000001,0.4,0.425,0.4,0.425,0.30000000000000004,0.375,0.30000000000000004,0.375,0.17500000000000002,0.15000000000000002,0.17500000000000002,0.05000000000000002,0.125,0.05000000000000002,0.125,0.15000000000000002,0.17500000000000002,0.05000000000000002,0.125,0.05000000000000002,0.125,1.0,3.6666666666666665,3.0,0.15,0.0,0.0,0.125,0.21753553295956043,20.0,1.031777669900167,-0.35221653325348534,-0.46988649501738367,-0.2520152109592441,-0.27355899545016926,-0.7261009218255955,-0.6402495579391593,-0.8747595421793412,-0.9024466489582861
c0,c0,0,ChatDev_ProgramDev2_GPT4o_9_scored.json,0.0,0.8016928571428571,0.75115,0.618,1.0,0.15678363373172102,0.63225,0.645125,1.0,0.35487500000000005,0.0,0.0,0.42857142857142855,,7.0,0.618,0.6449092234111361,0.7465849999999999,0.8016928571428571,0.42857142857142855,0.35714285714285715,0.34358265306122443,0.4243146625442961,3.0,14.0,5.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6428571428571429,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.6428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15678363373172102,14.0,-0.696692399405567,0.25543701855176143,0.29009689278552314,0.31075424591675327,0.40204544235560313,0.45278632922076095,0.5467104377139609,0.5560605069182094,0.5745468768645066
c0,c0,0,ChatDev_ProgramDev_GPT4o_0_scored.json,0.0,0.7201846153846154,0.74,0.0,1.0,0.26631238986213696,0.48802,0.6687,1.0,0.33130000000000004,0.07692307692307693,0.15384615384615385,0.3076923076923077,4.0,2.5,0.0,0.45387222552247847,0.5041292307692308,0.6432615384615386,0.23076923076923078,0.15384615384615385,0.22159526627218937,0.6776275526715196,6.0,13.0,4.0,7.0,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.8461538461538461,0.8461538461538461,0.15384615384615385,0.5384615384615384,0.46153846153846156,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.7692307692307692,0.8076923076923077,0.7692307692307692,0.8076923076923077,0.7692307692307692,0.8076923076923077,0.4615384615384615,0.5,0.4615384615384615,0.5,0.4615384615384615,0.5,0.3846153846153846,0.4615384615384615,0.2692307692307693,0.23076923076923078,0.2692307692307693,0.23076923076923078,0.2692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.2692307692307693,0.23076923076923078,0.2692307692307693,0.15384615384615385,0.23076923076923078,1.0,2.5,2.0,0.15384615384615385,0.0,0.0,0.16666666666666666,0.26631238986213696,13.0,0.016403437130879484,-0.3676905151875796,-0.40696502068714646,-0.3621218668966009,-0.40099220566271426,-0.4672846347088916,-0.41884214853888513,-0.4426946309766914,-0.4535983770214356
c0,c0,0,ChatDev_ProgramDev_GPT4o_13_scored.json,0.0,0.6903230769230769,0.6878,0.0,1.0,0.2773597834356229,0.4062,0.5927,1.0,0.4073,0.07692307692307693,0.15384615384615385,0.3076923076923077,4.0,2.5,0.0,0.41296329348745403,0.4832261538461538,0.6134,0.23076923076923078,0.15384615384615385,0.212407100591716,0.8777875964952415,6.0,13.0,4.0,7.0,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.07692307692307693,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.6923076923076923,0.3076923076923077,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.5384615384615384,0.6153846153846154,0.3076923076923077,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.2692307692307693,0.23076923076923078,0.2692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.2692307692307693,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.23076923076923078,2.0,1.0,2.0,0.15384615384615385,0.0,0.0,0.3333333333333333,0.2773597834356229,13.0,0.2958153140839266,-0.43381418018339046,-0.4715198165760822,0.13512671717055164,0.14848433451112938,0.19988898860503604,0.1588731959771562,0.291040554155036,0.29681241646671186
c0,c0,0,ChatDev_ProgramDev_GPT4o_14_scored.json,0.0,0.7692066666666667,0.7241,0.1511,1.0,0.2189277398798263,0.61484,0.69645,1.0,0.30355,0.06666666666666667,0.06666666666666667,0.4,6.0,3.5,0.1511,0.5502789267868404,0.5837746666666667,0.70254,0.33333333333333337,0.26666666666666666,0.3076826666666667,0.6730641810718891,2.0,15.0,5.0,8.0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.8,0.8333333333333334,0.8,0.8333333333333334,0.8,0.8333333333333334,0.6,0.6333333333333333,0.6,0.6333333333333333,0.6,0.6333333333333333,0.6,0.6333333333333333,0.3666666666666667,0.33333333333333337,0.3666666666666667,0.33333333333333337,0.3666666666666667,0.33333333333333337,0.3666666666666667,0.26666666666666666,0.3,0.26666666666666666,0.3,0.26666666666666666,0.3,1.0,1.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.2189277398798263,15.0,0.07310506543075994,0.0770805100694734,0.09300279863789282,-0.13877583708956728,-0.16876519501328507,-0.2968920657521275,-0.3976354873144072,-0.2966405150814261,-0.3854726217665044
c0,c0,0,ChatDev_ProgramDev_GPT4o_16_scored.json,0.0,0.7652615384615384,0.7515,0.0,1.0,0.2640646352649918,0.63524,0.6764,1.0,0.3236,0.07692307692307693,0.07692307692307693,0.46153846153846156,6.0,3.5,0.0,0.5011969031965466,0.5356830769230768,0.6883384615384616,0.38461538461538464,0.3076923076923077,0.3531976331360947,0.5660470234199638,3.0,13.0,5.0,8.0,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.07692307692307693,0.6923076923076923,0.3076923076923077,0.5384615384615384,0.38461538461538464,0.6153846153846154,0.8461538461538463,0.8846153846153847,0.8461538461538463,0.8846153846153847,0.8461538461538463,0.8846153846153847,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.42307692307692313,0.38461538461538464,0.42307692307692313,0.38461538461538464,0.42307692307692313,0.38461538461538464,0.42307692307692313,0.3076923076923077,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.3076923076923077,0.34615384615384615,1.0,1.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.2640646352649918,13.0,-0.0963077613903226,0.1731186300214747,0.23082118708305344,-0.002996461338635986,-0.02883762953087731,-0.11679941771839529,-0.23524796233733272,-0.26420642336057104,-0.2864073474623485
c0,c0,0,ChatDev_ProgramDev_GPT4o_1_scored.json,0.0,0.7327076923076923,0.7414,0.0,1.0,0.2617552246529878,0.53726,0.6559,1.0,0.34409999999999996,0.07692307692307693,0.07692307692307693,0.3076923076923077,4.0,2.5,0.0,0.4709524676547045,0.5128953846153845,0.6557846153846154,0.23076923076923078,0.23076923076923078,0.22544852071005916,0.6776275526715196,6.0,13.0,4.0,7.0,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.8461538461538461,0.15384615384615385,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.7692307692307692,0.8076923076923077,0.7692307692307692,0.8076923076923077,0.7692307692307692,0.8076923076923077,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.6153846153846154,0.6538461538461539,0.2692307692307693,0.23076923076923078,0.2692307692307693,0.23076923076923078,0.2692307692307693,0.23076923076923078,0.2692307692307693,0.23076923076923078,0.2692307692307693,0.23076923076923078,0.2692307692307693,0.23076923076923078,0.2692307692307693,1.0,2.0,1.0,0.07692307692307693,0.0,0.0,0.16666666666666666,0.2617552246529878,13.0,-0.03303023618805085,-0.3676905151875796,-0.40696502068714646,-0.9639644382495443,-1.0263687732002504,-1.0319962998053906,-1.2345604221016866,-1.4023809879096272,-1.4570758458840458
c0,c0,0,ChatDev_ProgramDev_GPT4o_20_scored.json,0.0,0.8209846153846154,0.7362,0.6568,1.0,0.14603997790991682,0.6583600000000001,0.709,1.0,0.29100000000000004,0.0,0.0,0.38461538461538464,,6.0,0.6568,0.6749446374746986,0.7717292307692307,0.8209846153846154,0.38461538461538464,0.38461538461538464,0.31576331360946747,0.41398207241620283,2.0,13.0,5.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7692307692307693,0.23076923076923078,0.6153846153846154,0.38461538461538464,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14603997790991682,13.0,-0.8851802109216907,0.1731186300214747,0.1780031882684797,-0.3775600111965086,-0.35520151043863185,-0.3942271741074201,-0.4705926018685811,-0.46296657072657427,-0.4671006543339563
c0,c0,0,ChatDev_ProgramDev_GPT4o_22_scored.json,0.0,0.6947,0.6613,0.0,1.0,0.26081618595697403,0.54649,0.57175,0.947275,0.375525,0.07142857142857142,0.07142857142857142,0.2857142857142857,4.0,2.5,0.0,0.43388381404302595,0.48628999999999994,0.6232714285714286,0.21428571428571427,0.21428571428571427,0.19848571428571427,0.790393875397397,6.0,14.0,4.0,7.0,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.5,0.5357142857142857,0.5,0.5357142857142857,0.5,0.5357142857142857,0.3571428571428571,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.25,0.21428571428571427,0.25,0.21428571428571427,0.25,0.21428571428571427,0.25,0.21428571428571427,0.25,0.21428571428571427,0.25,0.21428571428571427,0.25,1.0,2.0,1.0,0.07142857142857142,0.0,0.0,0.16666666666666666,0.26081618595697403,14.0,0.11906100342813462,-0.3985599108864372,-0.4527728740820788,-0.010223317720674363,-0.03674744984155922,-0.007410243789915781,0.12528140565815277,0.1601714870387022,0.13109365574425905
c0,c0,0,ChatDev_ProgramDev_GPT4o_23_scored.json,0.0,0.7620285714285714,0.7342500000000001,0.1511,1.0,0.22994588626945447,0.59104,0.652975,1.0,0.34702500000000003,0.07142857142857142,0.07142857142857142,0.42857142857142855,6.0,3.5,0.1511,0.5320826851591169,0.5787499999999999,0.6906,0.3571428571428571,0.2857142857142857,0.3265836734693877,0.6854961538589506,2.0,14.0,5.0,8.0,1.0,0.0,0.9285714285714286,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.8571428571428571,0.14285714285714285,0.6428571428571429,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.6428571428571429,0.7857142857142857,0.8214285714285714,0.7857142857142857,0.8214285714285714,0.7857142857142857,0.8214285714285714,0.5714285714285715,0.6071428571428572,0.5714285714285715,0.6071428571428572,0.5714285714285715,0.6071428571428572,0.5714285714285715,0.6071428571428572,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.3571428571428571,0.39285714285714285,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.2857142857142857,0.32142857142857145,1.0,1.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.22994588626945447,14.0,-0.04758545859722267,0.12166963719004528,0.1569899075588601,0.063978041430298,0.041377877853331885,0.010711397652213106,-0.055166226038086755,0.03937103146321159,0.014250674737234067
